emp_no,first_name,last_name,salary,title,dept_name
477874,Navin,Pero,50537,Senior Engineer,Development
477880,Arvind,Furudate,40000,Senior Engineer,Development
477883,Taizo,Bennet,58884,Technique Leader,Production
477906,Mahendra,Varley,83292,Senior Staff,Sales
477922,Moriyoshi,Wissmann,56363,Technique Leader,Development
477923,Augustine,Conde,78217,Senior Staff,Sales
477930,Isamu,Stiles,40000,Senior Engineer,Development
477964,Richara,Thiran,56004,Senior Engineer,Production
477985,Beshir,Mattern,40000,Senior Engineer,Development
477988,Troy,Vanwelkenhuysen,53723,Senior Staff,Customer Service
477990,Alejandra,Aingworth,40000,Senior Engineer,Production
477993,Sanjiv,Chorvat,42457,Senior Staff,Production
478005,Werner,Bage,51521,Senior Staff,Human Resources
478012,Mostafa,Leivant,52664,Senior Staff,Sales
478027,Mitchel,Pettis,40000,Senior Staff,Human Resources
478033,Tonny,Luiz,63705,Senior Engineer,Development
478037,Adib,Halevi,52879,Senior Engineer,Development
478045,Guoxiang,Hanratty,40000,Senior Staff,Research
478052,Kristinn,Matzel,67308,Engineer,Development
478058,Collette,Akazan,88043,Senior Staff,Human Resources
478061,Jackson,Broomell,40000,Senior Staff,Human Resources
478075,Alexius,Stavenow,66354,Senior Staff,Sales
478088,Ung,Vanwelkenhuysen,68063,Senior Staff,Sales
478089,Pradeep,Gajiwala,40000,Engineer,Development
478095,Gal,Perz,75546,Senior Staff,Finance
478114,Paloma,Dratva,64135,Senior Staff,Marketing
478116,Debatosh,Piveteau,40000,Senior Engineer,Development
478121,Yucel,Ramaiah,48398,Senior Staff,Marketing
478125,Kazuhiro,Erez,40656,Senior Staff,Marketing
478131,Navid,Pettit,57932,Senior Staff,Finance
478134,Ayonca,Lunn,57061,Senior Staff,Finance
478137,Teiji,Schrift,40000,Senior Engineer,Quality Management
478142,Oscar,Haldar,40000,Senior Staff,Human Resources
478146,Srinidhi,Nittel,47932,Senior Engineer,Production
478152,Eran,Solovay,56215,Senior Engineer,Production
478165,Toong,Brizzi,40000,Senior Engineer,Production
478183,Mechthild,Onuegbe,40000,Senior Staff,Customer Service
478204,Arne,Narlikar,40000,Technique Leader,Development
478234,Mayuri,Bach,52177,Senior Engineer,Development
478241,Zito,Baik,40000,Senior Staff,Research
478243,Krisda,Osgood,57668,Senior Staff,Finance
478250,Ranan,Rissland,68809,Senior Staff,Sales
478261,Rajmohan,DasSarma,59225,Engineer,Production
478264,Sreenivas,Stroustrup,48310,Senior Staff,Marketing
478273,Dulce,Prochazka,63269,Senior Staff,Sales
478279,Mack,Beeson,57220,Senior Engineer,Production
478284,Zeydy,Kropatsch,40000,Senior Engineer,Development
478292,Boguslaw,Fasbender,47958,Senior Engineer,Development
478296,Kousuke,Ambroszkiewicz,48924,Senior Engineer,Production
478303,Candido,Zyda,40000,Senior Engineer,Development
478316,DAIDA,Erva,40000,Senior Staff,Customer Service
478318,Ingmar,Swiler,42457,Senior Staff,Human Resources
478320,Doowon,Rosaz,51142,Senior Engineer,Development
478325,Roddy,Haddadi,40000,Senior Engineer,Production
478336,Vidya,Gurbaxani,48847,Senior Engineer,Quality Management
478344,Shahid,Rassart,67797,Staff,Sales
478350,Halsur,Negoita,40000,Senior Engineer,Quality Management
478355,Nidapan,Waschkowski,40000,Senior Staff,Research
478356,Manu,Syrotiuk,63128,Senior Engineer,Production
478357,Elrique,Reeker,40000,Senior Engineer,Development
478358,Tonia,Erman,70474,Senior Staff,Finance
478360,Sanjiv,Gilg,47946,Senior Engineer,Production
478379,Kwun,Srimani,47855,Senior Engineer,Development
478387,Deborah,Vesna,40000,Engineer,Quality Management
478395,Wonhee,Bondorf,40000,Senior Staff,Customer Service
478406,Mabo,Mullainathan,72769,Engineer,Quality Management
478430,Weicheng,Samarati,40000,Technique Leader,Development
478435,Constantijn,Schwabacher,80627,Senior Staff,Marketing
478457,Tooru,Peron,75191,Senior Staff,Marketing
478458,Kwangho,Koblitz,47327,Senior Engineer,Development
478474,Satyanarayana,Murthy,70740,Senior Engineer,Production
478496,Goncalo,Swick,46734,Senior Engineer,Development
478509,Luise,Gerlach,83823,Senior Staff,Sales
478530,Leif,Katzenelson,69685,Senior Staff,Finance
478552,Teruyuki,Welham,63835,Senior Engineer,Development
478572,Chaitali,Cusworth,40000,Senior Engineer,Development
478581,Susuma,Peek,53953,Engineer,Development
478589,Peternela,Leppanen,55771,Engineer,Production
478608,Aemilian,Hemaspaandra,40000,Senior Engineer,Development
478642,Jeong,Erman,56447,Senior Staff,Marketing
478647,Tomokazu,Hinsberger,40000,Technique Leader,Development
478678,Mario,Sethi,95366,Senior Staff,Sales
478687,Heeju,Ramras,66497,Senior Engineer,Production
478707,Leszek,Verhoeff,45455,Senior Engineer,Production
478738,Cordelia,Simmel,40000,Technique Leader,Quality Management
478742,Renee,Hainaut,87702,Senior Staff,Sales
478758,Zhanqiu,Ranft,43096,Senior Engineer,Development
478771,Rasiah,Beznosov,47719,Assistant Engineer,Quality Management
478775,Collette,Iivonen,50744,Senior Engineer,Quality Management
478779,Ingmar,Vural,72087,Senior Engineer,Production
478842,Pradeep,Herath,40000,Senior Engineer,Research
478866,Elrique,Haumacher,55403,Engineer,Development
478870,Sajjad,Shrader,55023,Senior Engineer,Production
478876,Masaki,DasSarma,49958,Senior Engineer,Production
478878,Xinan,Gist,42492,Senior Engineer,Production
478885,Atreyi,Boudaillier,65824,Senior Engineer,Production
478889,Ortrun,Penn,70303,Senior Engineer,Production
478914,Kwun,Munro,40000,Senior Staff,Human Resources
478939,Tommaso,Riefers,57443,Assistant Engineer,Production
478972,Shim,Stentiford,47190,Senior Staff,Finance
478985,Katsuo,Gubsky,63597,Senior Staff,Sales
478996,Mary,Conti,59804,Engineer,Production
479004,Mountaz,Copas,90191,Senior Staff,Marketing
479012,Kazunori,Docker,73158,Senior Staff,Sales
479017,Hitofumi,Sherertz,40000,Senior Engineer,Development
479028,Xuejun,Itzigehl,40000,Senior Staff,Research
479035,Samphel,Chaudhury,45163,Senior Engineer,Development
479038,Mitchel,Morton,62821,Senior Engineer,Development
479051,Sanjoy,Swen,54518,Senior Staff,Marketing
479053,Hisao,Kawashima,70024,Senior Staff,Finance
479065,Hideo,Farrow,40000,Senior Engineer,Development
479070,Valery,Ozeri,48810,Staff,Sales
479074,Noritoshi,Mondadori,40000,Staff,Research
479091,Mart,Maliniak,76079,Senior Staff,Finance
479097,Clyde,Schaar,41660,Senior Engineer,Production
479098,Kendra,Bridgland,40000,Senior Staff,Customer Service
479119,Limsoon,Willoner,52366,Engineer,Development
479120,Leucio,Joslin,48310,Senior Engineer,Development
479123,Narain,Berstel,40000,Senior Engineer,Development
479125,Parviz,Rindone,40000,Engineer,Quality Management
479147,Greger,Babb,40000,Senior Staff,Human Resources
479162,Hirochika,Motley,40000,Senior Engineer,Production
479165,Chirstian,Pauthner,55691,Senior Staff,Sales
479166,Uno,Anger,83321,Senior Engineer,Production
479167,Mayuri,Backhouse,45789,Staff,Sales
479188,Koldo,Blokdijk,68677,Engineer,Production
479189,Arnould,Dulin,40000,Senior Staff,Marketing
479229,Arfst,Ritcey,40000,Senior Staff,Research
479234,Izaskun,Thiran,43828,Senior Engineer,Production
479275,Isamu,Lores,43664,Senior Staff,Research
479281,Seongbae,Ghalwash,67164,Senior Engineer,Production
479287,Emran,Berztiss,62977,Senior Engineer,Production
479290,Lobel,Fujisaki,49061,Engineer,Development
479293,Chandrasekaran,Bage,75722,Staff,Sales
479297,Masali,Baby,40000,Senior Engineer,Quality Management
479304,Pradeep,Wissmann,40000,Engineer,Development
479307,Ennio,Cappelletti,40786,Senior Staff,Customer Service
479333,Lene,Rosiles,45269,Senior Staff,Sales
479345,Sorina,Boudaillier,58075,Senior Engineer,Development
479357,Noritoshi,Perez,40000,Engineer,Development
479362,Jaroslava,Oxenboll,40000,Senior Engineer,Production
479366,Mansur,Bultermann,41356,Staff,Customer Service
479396,Mohammad,Blokdijk,40000,Senior Engineer,Development
479398,Danae,Petersohn,43553,Senior Engineer,Production
479402,Martina,Perfilyeva,65963,Senior Staff,Sales
479415,Vatsa,Merle,56750,Staff,Sales
479432,Abdelwaheb,England,65360,Senior Engineer,Production
479438,Sreenivas,Badache,40000,Senior Engineer,Quality Management
479452,Arunachalam,Penn,40000,Senior Staff,Customer Service
479463,Aamod,Isard,49481,Technique Leader,Development
479492,Kellie,Beutelspacher,58159,Senior Staff,Research
479496,Akeel,Lenart,71057,Senior Staff,Marketing
479502,Fay,Hettesheimer,56773,Senior Engineer,Production
479516,Fusako,Niizuma,50919,Senior Engineer,Research
479521,JoAnne,Zaiane,50875,Senior Engineer,Quality Management
479528,Saddek,Rodham,60523,Senior Engineer,Development
479543,Dmitri,Aumann,81444,Senior Staff,Sales
479559,Yuchang,Monkewich,57137,Staff,Sales
479562,Temple,Barreiro,55311,Senior Engineer,Research
479566,Paraskevi,Manderick,75720,Senior Staff,Sales
479581,Yinghua,Thimonier,65061,Senior Engineer,Customer Service
479582,Rafols,Grospietsch,51989,Senior Staff,Sales
479593,Sampalli,Chvatal,40000,Senior Staff,Finance
479595,Aemilian,Litzler,52780,Staff,Research
479598,Uriel,Dayang,57670,Senior Engineer,Development
479615,Utpal,Sadowsky,40000,Senior Engineer,Development
479620,Heping,Skrikant,53547,Senior Engineer,Production
479625,Itzchak,Parfitt,43961,Engineer,Production
479627,Gonzalo,Schaad,42087,Senior Engineer,Production
479634,Ravishankar,Pelc,64174,Senior Engineer,Development
479637,Genta,Marsiglia,69894,Senior Staff,Sales
479645,Ravishankar,Fontan,40000,Engineer,Production
479651,Lena,Roohalamini,65730,Senior Staff,Development
479676,Marl,Ressouche,48898,Engineer,Quality Management
479688,Lijie,Hanratty,40000,Engineer,Development
479690,Breannda,Fandrianto,40000,Senior Staff,Human Resources
479708,Hilary,Dayana,53839,Senior Staff,Sales
479709,Geoffry,Reghbati,64204,Senior Engineer,Production
479711,Mara,Heyers,68356,Staff,Human Resources
479717,Moheb,Tzvieli,62016,Senior Engineer,Development
479720,Sivanarayana,Figueira,54536,Senior Engineer,Development
479721,Elvis,Matzel,41043,Senior Engineer,Production
479736,Kousuke,Morrin,64601,Staff,Finance
479743,Nathan,Greenaway,48692,Senior Engineer,Production
479749,Wilmer,Giaccio,54506,Engineer,Production
479764,Kazuhisa,Bashian,43816,Senior Engineer,Development
479778,Sajjan,Naumovich,40000,Engineer,Production
479791,Vidar,Mamelak,74228,Senior Staff,Marketing
479812,Fuqing,Staudhammer,75803,Senior Staff,Finance
479813,Mohammed,Vernadat,43206,Senior Staff,Customer Service
479821,Takahito,Mundy,52712,Senior Engineer,Quality Management
479824,Manibrata,Auyong,53177,Senior Engineer,Development
479836,Muzhong,Usdin,66863,Senior Staff,Finance
479850,Sorina,Codenie,48435,Senior Engineer,Development
479866,Heng,Pellegrinelli,40857,Senior Engineer,Development
479869,Iara,Ressouche,40000,Senior Engineer,Production
479878,Kwan,Orlowska,40000,Engineer,Production
479881,Odysseas,Kavvadias,51839,Senior Staff,Marketing
479885,Sariel,Schade,71827,Senior Staff,Sales
479894,Ipke,Gonthier,75956,Senior Staff,Sales
479905,Danai,Peir,40000,Technique Leader,Development
479906,Duri,Silva,40000,Technique Leader,Development
479916,Tianruo,Kamber,40000,Senior Engineer,Quality Management
479937,Rimli,Kroft,51763,Senior Staff,Marketing
479945,Jeong,Paciorek,55272,Senior Staff,Research
479958,Uta,Schmezko,51035,Senior Staff,Sales
479975,Kazuhiro,Pews,80101,Senior Engineer,Development
480003,Uta,Brlek,48692,Senior Engineer,Production
480018,Zvonko,Kawashimo,67906,Engineer,Production
480020,Prodip,Gips,40000,Senior Staff,Research
480034,Tokuyasu,Casley,48553,Senior Engineer,Quality Management
480042,Rildo,Brodie,40000,Senior Staff,Finance
480043,Franziska,Chiola,47567,Senior Staff,Marketing
480044,Sudhanshu,Jording,53868,Senior Staff,Customer Service
480051,Kwan,Erol,45498,Senior Engineer,Development
480052,Chinho,Weisert,58746,Senior Engineer,Development
480059,Honesty,Billingsley,70663,Senior Engineer,Production
480060,Adas,Radwan,45665,Engineer,Production
480085,Kien,Krider,50697,Senior Engineer,Production
480087,Kazunori,Irland,50881,Senior Engineer,Production
480089,Harngdar,Ferretti,45635,Senior Staff,Customer Service
480090,Gad,Krone,55000,Senior Staff,Sales
480091,Morris,Shimshoni,40000,Engineer,Development
480093,Masadi,Sambasivam,52990,Senior Engineer,Production
480096,Abdelaziz,Percebois,58001,Senior Engineer,Development
480102,Przemyslawa,Geffroy,40000,Senior Engineer,Development
480106,Brewster,Frezza,68625,Senior Staff,Customer Service
480114,Shakhar,Suri,58228,Senior Staff,Sales
480121,Martina,Benveniste,46124,Senior Engineer,Development
480130,Heng,Kinley,40000,Senior Staff,Human Resources
480135,Danny,Narahari,41663,Engineer,Development
480158,Xiaoshan,Gente,76812,Senior Staff,Marketing
480175,Elrique,Schmiedel,54121,Engineer,Development
480176,Xiaopeng,Haddadi,74254,Engineer,Production
480190,Kasturi,Brandsma,44416,Senior Staff,Development
480192,Dhritiman,Onuegbe,72095,Senior Staff,Sales
480194,Izaskun,Seghrouchni,49679,Senior Staff,Research
480199,Fumiyo,Msuda,54960,Senior Staff,Sales
480219,Luise,Lemarechal,73818,Senior Engineer,Production
480243,Candida,Gerlach,81568,Senior Staff,Marketing
480244,Etsuo,Pettis,40000,Senior Engineer,Quality Management
480259,Giap,Antonakopoulos,40830,Technique Leader,Development
480271,Zita,Sooriamurthi,53938,Senior Engineer,Development
480283,Elvia,Barreiro,81319,Senior Staff,Marketing
480289,Dietrich,Verhoeff,40000,Technique Leader,Production
480296,Moriyoshi,Birnbaum,40000,Senior Engineer,Development
480316,Pranay,Feinberg,52271,Senior Engineer,Development
480317,Suebskul,Passafiume,40000,Senior Staff,Customer Service
480319,Alexius,Hiltgen,61567,Senior Engineer,Production
480320,Djenana,Eugenio,84296,Senior Staff,Finance
480322,Fumiko,Showalter,46006,Senior Engineer,Development
480328,Larisa,Tempesti,40000,Senior Engineer,Production
480337,Jouni,Cichocki,40000,Senior Engineer,Quality Management
480344,Hatem,Neimat,50620,Senior Engineer,Development
480349,Khaled,Narlikar,40000,Senior Engineer,Production
480350,Zijian,Kalloufi,72913,Senior Staff,Sales
480353,Weiyi,Vural,41583,Senior Staff,Marketing
480355,Taisook,Nooteboom,40000,Senior Staff,Human Resources
480366,Chikara,Eiter,83998,Senior Staff,Marketing
480369,Bluma,Desikan,40000,Senior Staff,Finance
480376,Akhilish,Kieras,80095,Senior Staff,Sales
480416,Armond,Toyoshima,72693,Senior Staff,Finance
480432,Domenick,Akiyama,40000,Senior Staff,Customer Service
480456,Tse,Chartres,51563,Staff,Customer Service
480459,Stevo,Oxman,58437,Senior Engineer,Quality Management
480463,Mokhtar,Slaats,66127,Senior Engineer,Quality Management
480484,King,Rosis,46936,Senior Staff,Human Resources
480495,Iara,Zongker,54636,Senior Engineer,Development
480541,Ranga,Quittner,71885,Senior Engineer,Quality Management
480544,Xianlong,Thambidurai,40000,Senior Staff,Research
480556,Irene,Kropf,82778,Senior Staff,Marketing
480584,Bernardo,Lichtman,78822,Senior Engineer,Production
480587,Tonia,Trystram,50350,Senior Staff,Sales
480590,Tzvetan,Asrin,40000,Senior Engineer,Quality Management
480631,Gao,Kavvadias,40000,Engineer,Development
480656,Genki,Colorni,47192,Senior Staff,Research
480670,Sanjoy,Penz,92833,Senior Staff,Sales
480674,Kannan,Giveon,42370,Senior Engineer,Development
480689,Rasiah,Krider,46562,Senior Engineer,Production
480694,Leszek,Schaad,40000,Senior Staff,Research
480699,Jiafu,Garnick,87000,Senior Engineer,Development
480711,Srinidhi,Assaf,83125,Staff,Sales
480742,Christoper,Wynblatt,40000,Senior Engineer,Research
480771,Jasminko,Iwayama,40000,Senior Engineer,Quality Management
480775,Pradeep,Adachi,76897,Staff,Finance
480788,Idoia,Vesna,52949,Senior Engineer,Research
480789,Masami,Mahmud,64047,Staff,Sales
480797,Ugo,Siprelle,40000,Senior Staff,Finance
480801,Maren,Benveniste,40000,Senior Engineer,Production
480823,Ulf,Baig,53446,Senior Engineer,Development
480825,Georgy,Rosaz,62762,Senior Staff,Sales
480828,Bernt,Dayang,50992,Senior Staff,Marketing
480841,Hatim,Barriga,70497,Staff,Finance
480850,Jasminko,Hardjono,54193,Senior Engineer,Production
480851,Mani,Christ,40000,Senior Staff,Research
480855,Ottavia,Trumbly,61618,Senior Engineer,Customer Service
480859,Stabislas,Morton,55029,Senior Staff,Customer Service
480862,Maris,Kropp,62893,Staff,Sales
480865,Akeno,Lorch,40000,Engineer,Production
480871,Dipayan,Reutenauer,48614,Senior Engineer,Production
480883,Hitofumi,Rouquie,40000,Senior Staff,Human Resources
480893,Mooi,Morrey,50339,Senior Engineer,Production
480896,Atreye,Schlumberger,40000,Senior Engineer,Production
480920,Flemming,Plumb,88432,Senior Staff,Sales
480926,Guttorm,Magalhaes,41350,Engineer,Quality Management
480929,Isaac,Chenoweth,40720,Senior Staff,Research
480942,Naftali,DasSarma,40000,Senior Engineer,Quality Management
480966,Duri,Mahnke,45654,Technique Leader,Development
480973,Emdad,Gien,66454,Technique Leader,Development
480976,Peternela,Katzenelson,73027,Senior Staff,Marketing
480981,Arco,Braccini,62938,Senior Staff,Marketing
480994,Berry,Alpay,50832,Senior Staff,Customer Service
480995,Saeko,Argence,40000,Senior Staff,Research
481000,Hidefumi,Zirintsis,60945,Senior Staff,Sales
481005,Remko,Zeilberger,40000,Senior Staff,Research
481017,Mooi,Sethi,65872,Senior Staff,Customer Service
481019,Sampalli,Kalorkoti,66252,Senior Staff,Finance
481025,Hairong,Apsitis,56017,Senior Staff,Finance
481040,Shahaf,Serdy,74192,Senior Staff,Sales
481043,Kersti,Covnot,52644,Senior Staff,Finance
481058,Bouchung,Peral,40000,Senior Engineer,Production
481070,Miyeon,Gimbel,57299,Senior Staff,Customer Service
481079,Sibyl,Fiutem,82735,Senior Staff,Sales
481082,Arup,Suermann,40800,Senior Staff,Finance
481086,Marek,Radivojevic,86099,Senior Staff,Sales
481096,Yongmao,Sadowsky,40000,Senior Engineer,Development
481109,Renee,Rosaz,51999,Senior Engineer,Production
481116,Mokhtar,Famili,40000,Senior Staff,Customer Service
481128,Bodo,Gulak,40000,Senior Staff,Customer Service
481144,Pramod,Honglei,40000,Senior Staff,Research
481152,Zeydy,Schiper,57933,Senior Engineer,Development
481153,Golgen,Thorelli,40000,Senior Engineer,Production
481165,Vasilis,Thummel,62613,Senior Staff,Human Resources
481172,Jaana,Usery,62133,Senior Engineer,Production
481179,Remmert,Rosay,50684,Technique Leader,Research
481182,Domenick,Penttonen,74331,Senior Staff,Sales
481200,Seongbae,Bain,61682,Engineer,Quality Management
481202,Bedir,Boguraev,77107,Senior Staff,Marketing
481222,Zhiwei,Wrigley,40000,Senior Engineer,Development
481228,Vishv,Cochrane,52131,Senior Staff,Marketing
481231,Mahendra,Conry,72109,Senior Staff,Sales
481250,Evgueni,Cullers,83194,Senior Staff,Sales
481269,Stepehn,Openshaw,40826,Senior Staff,Marketing
481273,Halsur,Fontet,49045,Senior Engineer,Production
481288,Suzette,Chaudhuri,56265,Senior Engineer,Development
481296,Dmitri,Begiun,57853,Senior Staff,Sales
481307,Hatsukazu,Pappas,58325,Senior Staff,Sales
481312,Yefim,Schapiro,40000,Senior Engineer,Development
481313,Cullen,Rodier,43078,Senior Staff,Research
481315,Yuichiro,Petereit,82299,Senior Staff,Sales
481321,Haldon,Randi,51806,Senior Engineer,Production
481322,Salvador,Hettesheimer,63839,Staff,Customer Service
481339,Zijian,Thorensen,40000,Senior Staff,Research
481341,Hidde,Ranka,79188,Senior Staff,Marketing
481343,Shaunak,Seiwald,76598,Staff,Sales
481350,Ioana,Crabtree,59727,Senior Engineer,Development
481353,Herbert,Schaar,50879,Senior Engineer,Production
481355,LiMin,Munoz,51197,Senior Engineer,Quality Management
481358,Dipankar,Spell,40000,Senior Staff,Customer Service
481364,Kazunori,Klassen,72548,Senior Staff,Sales
481365,Shaleah,Socorro,47898,Senior Engineer,Development
481367,Sverrir,Billingsley,40000,Senior Engineer,Quality Management
481389,Oldrich,Luon,45547,Senior Staff,Research
481398,Lijie,Koblick,40000,Senior Engineer,Production
481414,Heekeun,Selenyi,54042,Senior Engineer,Production
481415,Mokhtar,Kaltofen,98904,Senior Staff,Sales
481419,Masali,Coors,44385,Senior Engineer,Customer Service
481439,Kiam,Marakhovsky,79405,Senior Engineer,Research
481447,Baoqiu,Erez,50186,Senior Engineer,Production
481448,Kensei,Schlenzig,41065,Senior Staff,Research
481475,Jessie,Danley,77051,Senior Staff,Sales
481476,Yahiko,Silva,40000,Engineer,Development
481496,Christoph,Bonifati,55532,Engineer,Production
481502,Bikash,Fordan,40000,Senior Engineer,Development
481506,Bluma,Rehfuss,78393,Staff,Finance
481513,Shay,Gustavson,52050,Senior Staff,Finance
481517,Palash,Peris,41151,Senior Staff,Marketing
481518,Panayotis,Duclos,44214,Technique Leader,Production
481522,Paddy,Feinberg,40000,Senior Staff,Human Resources
481526,Shim,Stemann,40000,Senior Engineer,Production
481537,Yucai,Munch,79081,Senior Staff,Customer Service
481547,Marin,Rajcani,49616,Senior Engineer,Development
481551,Akemi,Bednarek,51412,Senior Engineer,Development
481569,Huican,Hutter,54480,Senior Staff,Research
481570,Arnould,Standera,60118,Senior Engineer,Development
481586,Gaetan,Keohane,53088,Senior Staff,Research
481588,Jessie,Stranks,40000,Senior Engineer,Production
481591,Masamitsu,Melski,49262,Senior Engineer,Development
481599,Hausi,Kawashima,48293,Senior Staff,Sales
481636,Yannik,Bahl,58183,Senior Staff,Finance
481640,Khoa,Shrader,40000,Senior Staff,Marketing
481641,Miomir,Hammerschmidt,55263,Senior Staff,Finance
481645,Pantung,Solares,51301,Senior Engineer,Development
481652,Roddy,Debuse,59516,Senior Engineer,Production
481658,Mingsen,Vanwelkenhuysen,40566,Senior Staff,Marketing
481660,Babette,Yeung,40000,Senior Engineer,Production
481670,Suvo,Bodoff,46571,Engineer,Development
481679,Nobuyoshi,Hatcliff,53514,Senior Staff,Finance
481694,Adas,Baumann,40000,Senior Engineer,Production
481695,Bikash,Pusterhofer,40000,Senior Staff,Research
481708,Christfried,Salverda,40000,Technique Leader,Production
481712,Vitaly,Jeong,53611,Assistant Engineer,Development
481715,Lene,Cesareni,40000,Senior Engineer,Production
481722,Mohammad,Ullian,61074,Senior Engineer,Production
481750,Zvonko,Lieberherr,43245,Senior Staff,Sales
481762,Wojceich,Stranks,40000,Senior Engineer,Quality Management
481775,Gao,Hartvigsen,90519,Senior Engineer,Development
481777,Shooichi,Gruenwald,48774,Senior Engineer,Development
481787,Dulce,Gecsel,40000,Senior Engineer,Production
481815,Khedija,Jenevein,77284,Engineer,Development
481847,Kiyotoshi,Saoudi,71425,Senior Staff,Sales
481857,Ulises,Ecklund,88307,Senior Staff,Sales
481870,Mansur,Serov,70484,Senior Staff,Finance
481872,Moty,Usdin,40000,Senior Engineer,Production
481883,Paris,Zeilberger,40000,Senior Engineer,Production
481886,Danai,Erdmenger,40000,Senior Staff,Research
481894,Parke,Yurov,53681,Senior Engineer,Production
481945,Danae,Stiles,66543,Technique Leader,Production
481947,Gift,Peac,88156,Technique Leader,Production
481953,Yishai,Brickell,44244,Senior Staff,Finance
481961,Arne,Zumaque,56609,Staff,Marketing
481975,Dayanand,Gruenwald,66362,Senior Staff,Sales
481981,Claudi,Spieker,60008,Senior Engineer,Development
481983,Odysseas,Servieres,40422,Senior Engineer,Production
481985,Constantine,Vakili,60753,Senior Staff,Sales
481991,Serap,Molenkamp,49157,Senior Staff,Finance
481992,Kwan,Bednarek,57800,Senior Engineer,Development
481995,Kwok,Snyers,40000,Engineer,Development
482007,Satyanarayana,Schrooten,77469,Senior Staff,Sales
482020,Manu,Azumi,40000,Senior Engineer,Production
482024,Byong,Hofting,41339,Senior Engineer,Development
482035,Conal,Beausoleil,40000,Senior Engineer,Development
482036,Alper,Badache,58215,Senior Staff,Research
482050,Vugranam,Shrader,41288,Senior Staff,Research
482064,Girolamo,Fairtlough,42407,Senior Staff,Human Resources
482074,Sven,Strandh,40000,Senior Staff,Customer Service
482078,Ohad,Sanella,49357,Senior Engineer,Production
482087,Guozhong,Skafidas,40000,Senior Staff,Human Resources
482091,Garnik,Kuhnemann,67974,Senior Staff,Finance
482093,Ramzi,Vieri,50315,Senior Engineer,Development
482095,Tomofumi,Dymetman,56568,Engineer,Development
482112,Ronghao,Bamford,40000,Senior Staff,Research
482119,Mitsuyuki,Emden,56866,Senior Staff,Sales
482123,Nobuyoshi,Mungall,80935,Senior Staff,Sales
482127,Georgy,Pena,40000,Senior Staff,Development
482135,Aris,Albarhamtoshy,40000,Senior Staff,Research
482144,Kensei,Shinomoto,49402,Senior Staff,Marketing
482150,Przemyslawa,Gluchowski,73645,Senior Staff,Sales
482157,Oscar,Mitzlaff,40000,Senior Engineer,Quality Management
482160,Kamakshi,Kumaresan,56407,Senior Engineer,Production
482165,Tonny,Makrucki,40000,Senior Staff,Customer Service
482172,Moon,Olivero,40000,Engineer,Production
482188,Akemi,Panwar,56760,Senior Engineer,Development
482194,Fan,Tasistro,51211,Senior Engineer,Development
482207,Satyanarayana,Perl,40000,Senior Engineer,Production
482214,Dung,Michaeli,40000,Senior Engineer,Development
482216,Moss,Zumaque,62404,Senior Engineer,Production
482230,Dinah,Christ,40000,Staff,Research
482237,Xiaopeng,Ranka,40000,Senior Engineer,Development
482268,Dekang,Waschkowski,40000,Senior Engineer,Production
482277,Georgy,Detkin,40000,Senior Staff,Customer Service
482282,Ewing,Taneja,40000,Engineer,Development
482289,Fumitaka,Cooman,40000,Senior Staff,Production
482297,Khedija,Lorho,41551,Technique Leader,Development
482306,Kiyomitsu,Alencar,70984,Senior Staff,Research
482308,Shietung,Georg,71343,Senior Engineer,Development
482311,Shen,Iisaku,40000,Senior Engineer,Development
482317,Bernice,Engelmann,40000,Senior Staff,Finance
482333,Harjit,Pelz,40000,Senior Engineer,Production
482338,Tokuyasu,Waschkowski,46027,Technique Leader,Quality Management
482339,Vishwani,Poujol,47096,Senior Staff,Customer Service
482345,Lorien,Coney,40000,Senior Engineer,Development
482355,Golgen,Kulisch,44636,Senior Engineer,Production
482356,Bikash,Decaestecker,73118,Senior Staff,Sales
482363,Lenore,Georg,48289,Technique Leader,Quality Management
482366,Adil,Schurmann,70161,Senior Engineer,Production
482376,Niranjan,Kusakabe,40000,Senior Engineer,Development
482382,Gererd,Maginnis,54922,Senior Engineer,Production
482386,Subir,McFarlin,46579,Senior Engineer,Development
482391,Arnould,Anger,47244,Senior Engineer,Production
482404,Ger,Verhaegen,40000,Senior Engineer,Development
482413,Zhigen,Melski,87411,Senior Staff,Sales
482429,Wonhee,Guardalben,40000,Senior Engineer,Development
482438,Nathan,Gulik,50218,Senior Staff,Human Resources
482458,Zdislav,Bresenham,47315,Senior Engineer,Production
482460,Breannda,Vieri,55202,Senior Engineer,Production
482469,Dayanand,Rahier,41060,Senior Engineer,Development
482480,Herbert,Birjandi,60053,Senior Staff,Research
482483,Debaprosad,Landherr,40000,Senior Staff,Customer Service
482493,Lalit,VanScheik,52339,Staff,Customer Service
482497,Tesuro,Nivat,40000,Senior Engineer,Development
482514,Geoff,Constantine,54857,Senior Staff,Sales
482523,Adam,Plessier,49571,Technique Leader,Development
482539,Bikash,Pehl,40000,Senior Engineer,Production
482541,Teruyuki,Masaki,40207,Senior Staff,Sales
482555,Hyuncheol,Mansanne,65796,Senior Staff,Sales
482563,Kayoko,Ratzlaff,40000,Technique Leader,Development
482565,Herb,Zlotek,40000,Senior Engineer,Production
482568,Fai,Tyugu,40000,Senior Engineer,Production
482573,Ger,Escriba,56707,Senior Staff,Marketing
