emp_no,first_name,last_name,salary,title,dept_name
492550,Yolla,Crooks,40000,Senior Engineer,Development
492555,Hercules,Kropf,74864,Senior Staff,Finance
492558,Yoshimitsu,Melter,40000,Senior Staff,Production
492561,Mantis,Wielonsky,47614,Senior Engineer,Development
492562,Morris,Valiente,86889,Senior Staff,Finance
492563,Gennady,Attimonelli,40000,Engineer,Development
492564,Hiroyasu,Bellmore,49036,Senior Engineer,Production
492566,Susuma,DasSarma,40000,Senior Engineer,Quality Management
492567,Kensyu,Baalen,40000,Senior Engineer,Production
492570,Maris,Plotkin,56732,Senior Staff,Customer Service
492572,Mooi,Hempstead,56088,Engineer,Production
492574,Alain,Georg,40000,Senior Engineer,Production
492578,Aleksandar,Chimia,51200,Technique Leader,Production
492580,Nathalie,Zastre,53712,Senior Staff,Human Resources
492586,Aamod,Knightly,72707,Senior Staff,Customer Service
492587,Kirk,Salverda,58210,Engineer,Development
492589,Poornachandra,Spell,43593,Senior Engineer,Quality Management
492590,Vishwani,Wursthorn,47458,Senior Engineer,Development
492593,Lalit,Uludag,40000,Senior Engineer,Production
492597,Bedrich,Takanami,40000,Senior Staff,Marketing
492612,Guangming,Matzke,62794,Senior Staff,Sales
492614,Xiaoshan,Frolund,79697,Senior Staff,Sales
492615,Navid,Assaf,40000,Senior Engineer,Development
492618,JoAnna,Gyorkos,69105,Staff,Sales
492622,Pintsang,Kading,75306,Staff,Finance
492628,Valdiodio,Hoogerwoord,68191,Senior Staff,Sales
492629,Garnet,Haumacher,40000,Senior Engineer,Research
492630,Marjo,Billawala,46149,Senior Staff,Research
492633,Taiji,Malinowski,108328,Senior Staff,Sales
492638,Shaowen,Chinin,51867,Technique Leader,Production
492640,Constantine,Panienski,60965,Engineer,Development
492642,Marsal,Quittner,40000,Assistant Engineer,Development
492643,Renny,Homond,50109,Staff,Marketing
492647,Leen,Madeira,87042,Senior Staff,Sales
492652,Sukumar,Heydon,66165,Senior Engineer,Production
492654,Geraldo,Zizka,69187,Senior Staff,Finance
492657,Srinidhi,Sommen,54585,Senior Staff,Finance
492663,Parke,Harnett,55422,Senior Engineer,Production
492667,Rosli,Usdin,57430,Senior Engineer,Production
492671,Zengping,Docker,61694,Senior Staff,Sales
492672,Domenick,Strehl,51995,Senior Engineer,Development
492674,Lena,dAstous,46007,Engineer,Development
492678,Kazuyasu,Pettis,67824,Senior Staff,Sales
492682,Kellie,Szemeredi,80305,Staff,Research
492685,Sashi,Ginesta,50753,Senior Staff,Customer Service
492694,Boutros,Weedman,61838,Senior Engineer,Development
492700,Morrie,Yemenis,40000,Staff,Sales
492708,Randi,Luiz,40000,Senior Engineer,Development
492710,Kristine,Conta,40000,Senior Engineer,Production
492711,Zita,Marshall,71775,Senior Staff,Marketing
492714,Aria,Picht,54300,Senior Staff,Human Resources
492726,Georg,Steenbeek,42969,Technique Leader,Development
492727,Wanqing,Brickell,72527,Engineer,Production
492731,Valery,Valiente,56869,Engineer,Development
492732,Navid,Ciolek,46735,Senior Staff,Research
492736,Taiji,Melton,62087,Senior Engineer,Production
492738,Jaques,Gammage,40000,Staff,Human Resources
492743,Aram,Preusig,66521,Staff,Sales
492746,Mohit,Zirintsis,40000,Engineer,Development
492750,Akeno,Sewelson,47252,Senior Engineer,Production
492755,Jinpo,Hartvigsen,52513,Senior Engineer,Production
492756,Shigeu,Rajaraman,40000,Senior Engineer,Development
492758,Phuoc,Sichman,64179,Senior Engineer,Production
492760,Susanna,Llado,51356,Senior Engineer,Production
492763,Vugranam,Azadmanesh,40000,Senior Engineer,Development
492764,Anoosh,Heemskerk,40000,Engineer,Production
492767,Shushma,Tomescu,40000,Senior Staff,Human Resources
492771,Odoardo,Aamodt,60093,Senior Engineer,Production
492775,Pranas,Yavatkar,56193,Senior Engineer,Production
492777,Demin,Mapelli,40000,Engineer,Quality Management
492779,Wilmer,Matteis,40000,Technique Leader,Research
492780,Mana,Erva,82210,Engineer,Development
492781,Khedija,Fritzsche,59356,Senior Staff,Marketing
492786,Arnd,Taneja,42425,Senior Engineer,Development
492799,LiMin,Ramsak,70974,Senior Staff,Marketing
492800,Brigham,Kropf,56585,Senior Engineer,Quality Management
492806,LiMin,Chinen,52952,Senior Engineer,Production
492823,Goa,Sewelson,53936,Staff,Finance
492835,Khaled,Khalil,48427,Senior Staff,Customer Service
492836,Zorica,Kranzdorf,40000,Senior Engineer,Production
492843,Sven,Lipner,47825,Senior Engineer,Production
492844,Falguni,Prenel,40000,Senior Staff,Marketing
492858,Pintsang,Anido,40000,Engineer,Development
492859,Takanari,Pena,58262,Staff,Finance
492865,Mooi,Bernatsky,70725,Technique Leader,Development
492867,Ebbe,Baaz,42652,Senior Engineer,Quality Management
492868,Abdelkader,Trumbly,44250,Staff,Sales
492875,Sasan,Milicia,40000,Senior Engineer,Development
492877,Vasiliy,Chinin,40000,Senior Staff,Human Resources
492879,Kazuhisa,Kriebel,40000,Engineer,Production
492883,Kwangho,Fontet,47650,Engineer,Development
492887,Soenke,Luby,67037,Senior Staff,Marketing
492908,Kensei,Cannard,64411,Engineer,Production
492909,Oscar,Ramras,69912,Senior Engineer,Development
492911,Jungsoon,Asser,48545,Senior Staff,Human Resources
492912,Noritoshi,Braunmuhl,40000,Senior Engineer,Production
492914,Irena,Leivant,40000,Senior Staff,Human Resources
492920,Hausi,Mukaidono,41494,Staff,Human Resources
492923,Ziva,Oskamp,40000,Senior Engineer,Production
492928,Martien,Denis,43937,Engineer,Development
492929,Yannik,Nanard,60727,Senior Engineer,Production
492938,Kazuhide,Spieker,40000,Senior Engineer,Development
492943,Satyanarayana,Skogmar,40000,Staff,Marketing
492945,Heping,Barreiro,64497,Senior Staff,Sales
492949,Dinkar,Pollock,59233,Senior Staff,Sales
492950,Theron,Wilfing,56079,Staff,Sales
492953,Ung,Vidal,40000,Senior Staff,Finance
492956,Remzi,Back,40000,Senior Staff,Customer Service
492959,Aamod,Monarch,49793,Senior Engineer,Production
492963,Arvind,Serre,91914,Staff,Marketing
492964,Sanjai,Bamford,51367,Senior Engineer,Production
492989,Marjo,Byoun,54715,Senior Engineer,Development
492996,Nitsan,Kaiser,41765,Senior Engineer,Production
493004,Pantung,Skrikant,40000,Technique Leader,Development
493005,Nidapan,Suppi,69968,Senior Staff,Human Resources
493008,Yagil,Lanphier,49735,Senior Staff,Sales
493010,Uinam,Plavsic,58988,Senior Engineer,Production
493012,Satyanarayana,Georgatos,74867,Senior Staff,Sales
493013,Aamer,Nishimukai,40000,Engineer,Development
493018,Arumugam,Masaki,40000,Senior Staff,Marketing
493026,Jiang,Swen,64696,Senior Engineer,Development
493033,Willard,Sgarro,40000,Senior Engineer,Development
493035,Make,Yetto,51074,Senior Engineer,Development
493037,Elrique,Schwaller,56887,Senior Staff,Sales
493040,Navin,Shimshoni,81181,Senior Staff,Sales
493041,Arup,Emmart,66084,Senior Staff,Sales
493042,Erzsebet,Manders,67805,Senior Staff,Human Resources
493044,Kendra,Janetzko,52477,Senior Engineer,Production
493054,Xuejun,Denti,40000,Engineer,Development
493057,Lijia,Monarch,40000,Senior Engineer,Development
493063,Danil,Alpin,51153,Senior Engineer,Production
493068,Navid,Malinowski,60226,Senior Engineer,Development
493073,Tadahiko,Itzigehl,40000,Senior Engineer,Development
493084,Tua,Rodite,40000,Senior Engineer,Development
493090,Tesuya,Heping,78449,Senior Staff,Sales
493097,Edwin,Yurov,40000,Engineer,Quality Management
493106,Renny,Tempesti,40000,Staff,Customer Service
493107,Urs,Molenaar,40000,Technique Leader,Development
493115,Shai,Bashian,40000,Senior Engineer,Quality Management
493116,Pintsang,Heping,40000,Senior Engineer,Development
493117,Moie,Ullian,41410,Senior Engineer,Development
493121,Shigeo,Andreotta,53455,Senior Staff,Human Resources
493127,Chuanti,Kampfer,41261,Staff,Human Resources
493136,Poorav,Bojadziev,45259,Senior Engineer,Quality Management
493137,Goetz,Senzako,52210,Engineer,Quality Management
493141,Kersti,Peroz,60960,Senior Engineer,Production
493143,Geraldo,Schnabel,71349,Staff,Sales
493145,Marlo,Zeleznik,40000,Senior Engineer,Production
493146,Giordano,Junot,43446,Assistant Engineer,Production
493149,Xinyu,Parascandalo,53376,Staff,Sales
493150,Toshiki,Zockler,57365,Technique Leader,Development
493155,Jaber,Henders,47962,Senior Staff,Marketing
493159,Yurii,Binkley,49467,Senior Engineer,Production
493163,Eirik,Shrader,53890,Senior Engineer,Development
493166,Adly,Landherr,67329,Staff,Sales
493167,Greger,Angel,52409,Senior Staff,Sales
493173,Huican,Sury,60135,Staff,Marketing
493182,Tze,Staelin,41091,Engineer,Development
493183,Masanao,Sinitsyn,70393,Senior Engineer,Quality Management
493184,Xiaoqiu,Wroclawski,40000,Engineer,Production
493190,Shaowen,Range,50016,Engineer,Development
493191,Margareta,Rusterholz,45655,Staff,Development
493194,Tamiya,Tetzlaff,66153,Senior Staff,Finance
493199,Gila,Gist,41447,Senior Engineer,Development
493200,Feiyu,Jansch,40428,Engineer,Customer Service
493202,Shan,Mikschl,40716,Staff,Customer Service
493209,Mani,Zizka,40000,Senior Staff,Customer Service
493211,Rosalyn,McDermid,40000,Senior Engineer,Production
493213,Mats,Maquelin,53594,Technique Leader,Production
493219,Stevo,Gini,40000,Senior Engineer,Quality Management
493222,Nechama,Bach,48235,Senior Engineer,Quality Management
493226,Leon,Stenning,46834,Staff,Finance
493229,Freyja,Harnett,40000,Senior Staff,Customer Service
493230,Branimir,Picel,73892,Senior Engineer,Development
493232,Cathie,Bamford,67357,Senior Staff,Customer Service
493233,Chanjung,Swist,42492,Senior Engineer,Production
493244,Sajjad,Junet,54382,Senior Engineer,Production
493260,Alair,Journel,68689,Senior Staff,Research
493261,Demin,Savasere,57106,Senior Engineer,Quality Management
493264,Zeydy,Rehfuss,40000,Senior Engineer,Production
493265,Maya,Kuszyk,40000,Senior Engineer,Development
493268,Kensei,Minakawa,55446,Senior Engineer,Production
493269,Berhard,Biron,40000,Staff,Research
493276,Keiichiro,Zirintsis,46193,Engineer,Development
493285,Gennady,Syrzycki,95907,Staff,Sales
493286,Maha,Riesenhuber,58075,Senior Engineer,Research
493288,Lech,Zaumen,74402,Senior Staff,Marketing
493297,Roddy,Kusalik,53734,Staff,Sales
493299,Erez,Aamodt,40000,Senior Engineer,Development
493300,Tommaso,Bodoff,72213,Senior Staff,Marketing
493301,Uri,Pardalos,40000,Senior Engineer,Production
493303,Berry,Schneeberger,54784,Senior Staff,Sales
493308,Pintsang,Axelband,53583,Engineer,Development
493311,Uwe,Jansch,47422,Senior Staff,Marketing
493313,Mohammed,Fabrizio,51601,Senior Staff,Research
493317,Alejandra,Xiaoshan,41318,Technique Leader,Development
493330,Hidekazu,Lanphier,40000,Senior Staff,Research
493342,Goetz,Birch,67021,Technique Leader,Development
493352,Thodoros,Sigstam,40000,Senior Staff,Development
493353,Hiroyasu,Sadowsky,58403,Technique Leader,Development
493354,Marie,Rassart,52952,Senior Engineer,Production
493357,Demos,Schmittgen,59025,Senior Staff,Sales
493360,Shaowen,Harllee,40000,Technique Leader,Development
493361,Naraig,Perri,45766,Senior Staff,Finance
493368,Siddarth,Orsini,51835,Technique Leader,Development
493369,Tze,Zielinski,41075,Senior Staff,Human Resources
493372,Dipayan,Reinhart,40000,Senior Staff,Human Resources
493375,Juichirou,Slobodova,66550,Senior Engineer,Development
493378,Demos,Flexer,85815,Senior Staff,Customer Service
493379,Faiza,Knightly,40000,Technique Leader,Production
493382,Xuejun,Pargaonkar,93076,Senior Staff,Sales
493387,Zeydy,Gniady,66726,Senior Engineer,Customer Service
493395,Tzu,Yurek,48590,Senior Staff,Sales
493400,Xiaoshan,Awdeh,40000,Senior Staff,Human Resources
493407,Tua,Gargeya,70789,Senior Engineer,Development
493421,Serge,Herbst,77158,Senior Staff,Research
493426,Gal,Karner,77442,Staff,Marketing
493430,Jaber,Pell,68231,Engineer,Development
493447,Jahangir,Saoudi,75911,Staff,Sales
493448,Alper,Swist,40000,Senior Engineer,Development
493451,Adam,Kabayashi,40000,Engineer,Production
493453,Fai,Waleschkowski,52220,Engineer,Development
493463,Duke,Vidal,50070,Senior Engineer,Production
493464,Bader,Tsunoo,62930,Senior Staff,Sales
493479,Lubomir,Babu,40000,Engineer,Production
493488,Mansur,Tsunoo,61683,Staff,Sales
493495,Toshimori,Maquelin,77380,Senior Staff,Sales
493503,Hidefumi,Potthoff,43346,Engineer,Quality Management
493504,Shaz,Pfau,41908,Senior Engineer,Production
493505,Sushant,Basawa,40000,Senior Engineer,Production
493507,Gay,Prenel,78811,Senior Staff,Marketing
493509,Zito,Rande,52439,Senior Engineer,Development
493511,Rafols,Yurek,40000,Senior Staff,Development
493515,Volkmar,Bade,40000,Engineer,Development
493518,Krassimir,Kroon,62530,Staff,Finance
493519,Sadegh,Papsdorf,40000,Engineer,Production
493521,Theirry,Famili,68289,Senior Engineer,Quality Management
493524,Changho,Cooke,52369,Senior Staff,Research
493526,Phillip,Ulupinar,40000,Senior Staff,Human Resources
493547,Krisda,Attimonelli,40000,Senior Staff,Research
493550,Leaf,Gunderson,45927,Senior Engineer,Development
493556,Roddy,Yurek,40000,Senior Engineer,Development
493557,Froduald,Renear,87594,Senior Staff,Sales
493558,Geoffrey,Penz,59143,Senior Engineer,Production
493560,Danny,Henseler,40000,Senior Engineer,Production
493565,Jayson,Orsini,49587,Senior Engineer,Production
493566,Owen,Demke,40000,Senior Engineer,Quality Management
493569,Mikhail,Salvesen,57276,Senior Staff,Sales
493572,Kamakshi,Sudbeck,52640,Staff,Human Resources
493576,Margareta,Prochazka,66008,Senior Staff,Sales
493581,Shaibal,Nooteboom,47456,Senior Engineer,Development
493583,Jessie,Falco,60339,Senior Engineer,Production
493590,Akeno,Zedlitz,40000,Senior Staff,Finance
493592,Younwoo,Encarnacion,40000,Assistant Engineer,Production
493594,Jayesh,Barvinok,40000,Senior Staff,Development
493595,Kazuhiro,Kobuchi,62402,Senior Engineer,Development
493596,Lein,Matteis,48750,Engineer,Production
493599,Leon,Saoudi,61407,Staff,Sales
493603,Baoqiu,Bade,79720,Senior Engineer,Development
493607,Kazuhiro,Rotem,40000,Engineer,Quality Management
493609,Oldrich,Pramanik,66048,Senior Engineer,Quality Management
493610,Barry,Pena,53830,Senior Engineer,Development
493617,Nishit,Gulik,40000,Senior Staff,Human Resources
493618,Subir,Skafidas,56992,Senior Staff,Customer Service
493628,Cristinel,Hempstead,83650,Senior Staff,Sales
493632,Sumali,Demri,56329,Senior Engineer,Development
493638,Xiaoheng,Pulkowski,40000,Senior Staff,Human Resources
493642,Sanjai,Baig,61320,Senior Staff,Sales
493647,Jayson,Perri,40000,Senior Staff,Human Resources
493651,Constantino,Demeyer,76890,Staff,Human Resources
493655,Vidya,Willoner,40000,Senior Engineer,Production
493656,Vivian,Lalonde,56527,Senior Engineer,Development
493662,Badri,Silva,41995,Engineer,Quality Management
493665,Weiyi,Zultner,40000,Staff,Customer Service
493671,Mikhail,Chiola,56912,Senior Staff,Customer Service
493673,Aloys,Cools,75600,Senior Staff,Marketing
493678,Chirstian,Beeson,40000,Senior Engineer,Development
493681,Baocai,Mersereau,40000,Senior Engineer,Production
493683,Magy,Ducloy,44546,Senior Staff,Research
493695,Sariel,Camarinopoulos,40000,Senior Engineer,Production
493698,Kwangyoen,Koblitz,40000,Staff,Human Resources
493700,JoAnne,Kushnir,73785,Senior Staff,Finance
493706,Houman,Sadowsky,40000,Senior Engineer,Development
493714,Peer,Sherertz,54291,Engineer,Development
493715,Dipayan,Binding,52856,Engineer,Production
493720,Juyoung,Sridhar,60399,Senior Staff,Marketing
493721,Serif,Zielinski,58155,Senior Engineer,Development
493725,Anneke,Jeansoulin,67618,Senior Staff,Sales
493736,Yoshimitsu,Maksimenko,45924,Senior Engineer,Production
493738,Jolita,Schreiter,51247,Senior Staff,Human Resources
493743,Erzsebet,Osgood,59562,Engineer,Development
493748,Mircea,Mayerwieser,47867,Senior Engineer,Production
493752,Dulce,Bazzichi,45245,Staff,Marketing
493753,Maia,Rettelbach,44813,Senior Engineer,Development
493754,Amstein,Stifter,50316,Senior Staff,Research
493758,Miomir,Biron,40000,Senior Engineer,Development
493761,Giap,Arlazarov,57116,Senior Staff,Sales
493763,Dulce,Giveon,61860,Senior Staff,Finance
493764,Zeydy,Quadeer,40000,Technique Leader,Production
493780,Parke,Staylopatis,54291,Senior Engineer,Customer Service
493788,Maha,Cronau,71250,Senior Staff,Research
493789,Elvia,Zirintsis,40000,Senior Engineer,Production
493800,Constantine,Zallocco,58870,Senior Staff,Sales
493801,Stein,Pews,67352,Engineer,Production
493804,Perry,Polupanov,53953,Staff,Finance
493805,Shim,Yeung,75188,Senior Engineer,Development
493808,Constantijn,Mukaidono,40000,Senior Engineer,Development
493811,Maja,Asser,65509,Senior Engineer,Development
493812,Bernardo,Brizzi,55902,Senior Staff,Sales
493816,Rafail,Harbusch,40000,Senior Staff,Research
493820,Yahiko,Fiebach,68051,Senior Engineer,Production
493822,Yechezkel,Chappelet,63732,Engineer,Development
493831,Minghong,Brizzi,42808,Senior Engineer,Development
493832,Conal,Jullig,55057,Senior Staff,Research
493835,Kaijung,Hatcliff,40000,Engineer,Production
493836,Marit,Luga,40000,Senior Engineer,Production
493845,Gully,Suermann,40000,Senior Engineer,Production
493847,Tristan,Eastman,40000,Staff,Research
493850,Volkmar,Fargier,40000,Senior Staff,Human Resources
493854,Qunsheng,Melski,44811,Senior Engineer,Development
493855,Fusako,Iacovou,71198,Senior Engineer,Production
493862,Weiye,Radivojevic,74623,Staff,Sales
493869,Remko,Perz,41809,Senior Engineer,Production
493871,Nimmagadda,Butterworth,51931,Senior Engineer,Production
493872,Ugo,Tsukuda,40000,Senior Staff,Human Resources
493874,Lunjin,Kamble,42593,Engineer,Research
493884,Takushi,Ernst,78086,Staff,Sales
493889,Badri,Lowrie,66595,Senior Staff,Marketing
493890,Cristinel,Lorys,70342,Engineer,Development
493894,Hairong,Comyn,47599,Senior Engineer,Production
493897,Sariel,Hennings,53815,Staff,Finance
493901,Doowon,Gischer,40000,Senior Staff,Customer Service
493902,Heping,Pettey,41377,Senior Engineer,Production
493903,Takahiro,Kornyak,56090,Senior Staff,Sales
493905,Eishiro,Luan,45924,Engineer,Production
493909,Hatim,Emden,40000,Senior Staff,Customer Service
493910,Marl,Swick,40000,Senior Engineer,Development
493912,Weidon,Magalhaes,40000,Senior Engineer,Production
493916,Kristen,Jayawardene,40000,Senior Engineer,Development
493917,Gina,Prochazka,41299,Engineer,Research
493921,Shahid,Cheshire,41082,Engineer,Development
493924,Nikolaos,Bael,40000,Staff,Customer Service
493926,Chikara,Maraist,40000,Senior Staff,Research
493929,Gal,Lambe,55012,Senior Engineer,Production
493931,Fusako,Olivero,51594,Engineer,Development
493940,Genevieve,Asser,40000,Engineer,Development
493941,Reuven,Redmiles,40000,Senior Staff,Human Resources
493944,Ziyad,Gulla,57380,Assistant Engineer,Production
493949,Zhenhua,Terlouw,81349,Staff,Sales
493950,Sorina,Savasere,42441,Engineer,Development
493963,Junichi,Poehlman,78708,Senior Staff,Sales
493965,Fun,Veevers,46625,Senior Engineer,Research
493971,Ebru,Jakobus,71387,Senior Staff,Finance
493975,Teiji,Seiwald,43629,Senior Engineer,Development
493980,Claudi,Demri,40000,Senior Engineer,Production
493981,Moheb,Plavsic,40000,Senior Staff,Customer Service
493990,Boalin,Ertl,61955,Senior Staff,Sales
493992,Youngkon,Alpay,46831,Senior Engineer,Development
493993,Jinxi,Kamber,47300,Senior Engineer,Development
493997,Adamantios,Emiris,43338,Staff,Customer Service
493999,Arvind,Driscoll,40000,Staff,Human Resources
494002,Jixiang,Melter,59134,Senior Engineer,Development
494007,Ioana,Zschoche,40000,Senior Staff,Customer Service
494008,Guadalupe,Roohalamini,51654,Senior Staff,Marketing
494020,Krister,Wilharm,40000,Engineer,Production
494022,Froduald,Langford,48509,Senior Engineer,Production
494037,Shay,Binkley,53093,Senior Staff,Sales
494040,Ayakannu,Chiodo,45189,Senior Engineer,Development
494050,Marc,Erev,60048,Engineer,Production
494051,Katsuo,Birdsall,40000,Technique Leader,Quality Management
494061,Conal,Akaboshi,40000,Technique Leader,Production
494063,Werner,Laurillard,40000,Engineer,Production
494068,Kerryn,Swiss,76439,Senior Staff,Finance
494070,Ghassan,Preusig,58327,Staff,Research
494076,Kazuhiko,Raczkowsky,43478,Engineer,Production
494078,Valery,McDermid,40000,Senior Engineer,Production
494080,Marko,Showalter,59596,Senior Engineer,Research
494099,Waiman,Irland,73599,Senior Staff,Sales
494100,Morrie,Riesenhuber,74487,Senior Engineer,Quality Management
494105,Mabhin,Himler,75236,Senior Staff,Sales
494114,Vitaly,Danley,47776,Senior Engineer,Production
494125,Tetsushi,Setiz,58778,Senior Staff,Marketing
494128,Brewster,Chiodo,110843,Senior Staff,Sales
494136,Florian,Edelhoff,78047,Senior Staff,Marketing
494147,Shin,Poehlman,40000,Senior Staff,Human Resources
494149,Gully,Hoppenstand,51922,Engineer,Development
494155,Byong,Schwabacher,77581,Senior Staff,Marketing
494156,Pohua,McFarlan,40000,Senior Engineer,Development
494162,Anestis,Cangellaris,40000,Engineer,Production
494163,Ghassan,Mahnke,54999,Engineer,Production
494166,Marit,Khalid,40000,Assistant Engineer,Development
494167,Berni,Kalafatis,40000,Senior Staff,Customer Service
494170,Munir,Gulak,40000,Engineer,Production
494172,Vivian,Taubman,40000,Staff,Research
494179,Chuanti,Dusink,40000,Senior Engineer,Production
494185,Kasidit,Assaf,58703,Engineer,Development
494189,Djenana,Waleschkowski,54848,Senior Engineer,Production
494199,Takanari,Gyimothy,55929,Senior Staff,Marketing
494204,Leandro,Verspoor,65937,Senior Staff,Finance
494207,Marl,Rande,40000,Engineer,Production
494219,Ekawit,Papsdorf,56979,Senior Engineer,Development
494220,Miyeon,Zielinski,48816,Senior Engineer,Development
494222,Masali,Perfilyeva,51022,Senior Engineer,Development
494234,Randi,Stafford,52012,Engineer,Production
494239,Irene,Bernardinello,80465,Senior Staff,Sales
494257,Branimir,Perri,40000,Senior Engineer,Production
494266,Duri,Bahi,52987,Technique Leader,Production
494270,Kasturi,Jonsson,88487,Senior Staff,Finance
494271,Zsolt,Baba,62257,Senior Engineer,Development
494272,Yinghua,Vasanthakumar,40000,Senior Engineer,Quality Management
494273,Shahab,Rotem,75074,Staff,Sales
494278,Yoshimitsu,Mikschl,40000,Engineer,Production
494287,Xudong,Gulik,46334,Senior Staff,Marketing
494290,Howell,Hellwagner,40000,Senior Staff,Finance
494293,Mariusz,Dehkordi,40000,Senior Engineer,Quality Management
494297,Adib,Dehkordi,44635,Senior Engineer,Production
494300,Zeljko,Oberman,80772,Staff,Customer Service
494301,Rosalie,Beutelspacher,40000,Senior Engineer,Quality Management
494305,Taiji,Sommen,50462,Engineer,Production
494308,Vincent,Aloisi,69285,Senior Staff,Marketing
494314,Bokyung,Panwar,40000,Senior Staff,Customer Service
494316,Dekang,Merlo,55135,Senior Staff,Sales
494319,Pradeep,Peha,65203,Senior Staff,Customer Service
494321,Paris,Swab,63881,Senior Staff,Sales
494324,Lillian,Luca,40000,Senior Engineer,Development
494325,Shin,Ferretti,106670,Senior Staff,Sales
494327,Lillian,Nitto,40000,Senior Engineer,Development
494337,Shir,Khamsi,58826,Engineer,Production
494339,Uno,Danley,40000,Senior Engineer,Quality Management
494346,JoAnne,Escriba,90170,Staff,Sales
494348,Kolar,Nittel,57432,Senior Engineer,Development
494352,Zine,Salvesen,71784,Staff,Sales
494355,Koichi,Reutenauer,40000,Assistant Engineer,Production
494357,Arra,Lorys,52415,Senior Engineer,Quality Management
494366,Fumiya,Taubenfeld,40000,Senior Engineer,Production
494375,Kwun,Shackell,53523,Senior Engineer,Development
494380,Goh,Einsfeld,99202,Senior Staff,Sales
494381,Isaac,Ushiama,77582,Senior Staff,Marketing
494392,Emdad,Ernst,86130,Senior Staff,Marketing
494398,Claudi,Kulisch,47550,Senior Staff,Customer Service
494400,Yongqiao,Schicker,79554,Staff,Sales
494404,Menkae,Mapelli,56415,Senior Staff,Research
494406,Vincent,Babb,55211,Senior Staff,Customer Service
494409,Munehiko,Cesareni,40000,Technique Leader,Production
494417,Eberhardt,Gargeya,55252,Senior Staff,Customer Service
494420,Jouni,Fujisaki,40000,Senior Engineer,Development
494422,Constantine,Schwaller,50675,Senior Staff,Marketing
494423,Izaskun,Guenter,67339,Senior Staff,Sales
494425,Mong,Heping,58611,Senior Staff,Sales
494428,Manton,Selvestrel,72412,Senior Staff,Marketing
494429,Chaitali,Fandrianto,48092,Senior Engineer,Production
494433,Ayonca,Cronin,40000,Senior Engineer,Production
494443,Dzung,Auyong,40601,Senior Engineer,Quality Management
494452,Chinho,Peng,71241,Staff,Sales
494456,Heon,Swen,40000,Senior Engineer,Production
494458,Navid,Eterovic,40000,Staff,Customer Service
494460,Horward,Jervis,67764,Staff,Sales
494473,Aamod,Suri,59639,Senior Engineer,Development
494474,Isamu,Ossenbruggen,57525,Senior Staff,Finance
494479,Anoosh,Thibadeau,49617,Senior Engineer,Development
494482,Munehiko,Chappelet,40000,Senior Staff,Research
494483,Lech,Cannard,40000,Senior Engineer,Research
494484,Tsvetan,Zockler,40000,Senior Staff,Customer Service
494495,Chiranjit,Jullig,40000,Staff,Human Resources
494499,Lenore,Rassart,40000,Engineer,Production
494506,Fabrizio,Ozeri,40000,Senior Staff,Human Resources
494511,Naftaly,Georg,45666,Engineer,Production
494520,Jayesh,Back,40000,Senior Staff,Customer Service
494522,Florina,Koshiba,66871,Senior Staff,Marketing
494524,Toshiko,Jonsson,46966,Senior Engineer,Development
494539,Tadahiro,Morton,45681,Senior Engineer,Production
494547,Fun,Mawatari,74074,Senior Staff,Marketing
494548,Goetz,Peral,47302,Senior Engineer,Customer Service
494549,Kasidit,Rosti,70893,Senior Staff,Sales
494554,Vojin,Siksek,40000,Senior Staff,Human Resources
494555,Kokou,Taubenfeld,50723,Staff,Research
494558,Yonghong,Farrar,40000,Staff,Human Resources
494563,Dulce,Chiodo,40000,Senior Staff,Finance
494567,Jinya,Luca,40000,Staff,Human Resources
494569,Rimli,Tanemo,40000,Senior Staff,Development
494572,Arup,Ouhyoung,50800,Engineer,Production
494574,Gudjon,Renear,40000,Senior Engineer,Development
494583,Lalit,Stenning,54082,Engineer,Development
494584,Jianhao,Reeker,40000,Engineer,Production
494585,Tomokazu,Erie,40000,Senior Engineer,Development
494586,Youngkon,Bala,40000,Senior Engineer,Development
494587,Amstein,Bridgland,54637,Senior Engineer,Customer Service
494589,Dzung,Suomi,40000,Engineer,Development
494591,Kristina,Murtha,48032,Senior Staff,Customer Service
494608,Minghong,Schreiter,75403,Staff,Finance
494610,Arie,Mandelberg,40000,Senior Engineer,Development
494627,Ramalingam,Schmittgen,50195,Senior Engineer,Quality Management
494634,Garnet,Coombs,51202,Senior Engineer,Quality Management
494636,Yuriy,Bernatsky,79854,Engineer,Production
494642,Yishai,Siksek,57404,Engineer,Production
494644,Steen,Langford,40000,Engineer,Development
494648,Junichi,Bahk,40000,Senior Staff,Human Resources
494665,Ziyad,Baaz,64748,Senior Staff,Sales
494682,Subhash,Hiltgen,40000,Senior Staff,Research
494683,Leucio,Waschkowski,62561,Senior Staff,Sales
494692,Adamantios,Pehl,40000,Senior Staff,Human Resources
494695,Mansur,Tanemo,63434,Senior Staff,Marketing
494697,Uma,Gladwell,47675,Engineer,Customer Service
494708,Yuguang,Bonifati,40000,Senior Staff,Marketing
494710,Aris,Rusterholz,40000,Senior Staff,Research
494714,Shaowen,Coney,54537,Senior Staff,Finance
494722,Joydip,Bhattacharjee,57389,Senior Staff,Sales
494726,Hitomi,Bratsberg,70061,Senior Staff,Research
494736,Mototsugu,Picht,40000,Senior Engineer,Development
